,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel21,13,5,13,9,7,7,"[0, 0, 0, 0, 0, 0, 0, 0]","[(7, 7), [8, 7], [9, 7], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6], [13, 5]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 1]",1,4,6,90
1,maxModel21,4,3,4,11,11,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [4, 5], [4, 4], [4, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]","[9, 7]","[0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1]",2,8,7,270
2,maxModel21,4,9,10,9,7,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [8, 8], [9, 8], [9, 9], [10, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,6,180
3,maxModel21,4,10,10,10,7,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 2), [7, 3], [7, 4], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [8, 9], [7, 9], [6, 9], [5, 9], [5, 10], [4, 10]]","[(0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[11, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 0, 1]",2,6,8,180
4,maxModel21,5,2,9,2,7,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [6, 4], [6, 3], [6, 2], [5, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,7,0
5,maxModel21,3,1,11,1,7,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [8, 2], [9, 2], [10, 2], [10, 1], [11, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",0,8,8,0
6,maxModel21,4,8,10,8,7,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 4], [7, 5], [7, 6], [7, 7], [6, 7], [6, 6], [6, 7], [5, 7], [5, 8], [4, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, -1), (0, 1), (-1, 0), (0, 1), (-1, 0)]","[5, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,6,7,180
7,maxModel21,0,3,0,11,6,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6, 7), [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [1, 10], [0, 10], [0, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",0,8,6,270
8,maxModel21,8,5,8,9,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [5, 6], [6, 6], [7, 6], [8, 6], [8, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,8,90
9,maxModel21,4,6,10,6,7,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 12), [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [6, 7], [5, 7], [5, 6], [4, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 2, 1, 0, 1]",special,6,6,0
