,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel14,8,3,8,11,1,7,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[(1, 7), [2, 7], [2, 8], [2, 9], [3, 9], [4, 9], [5, 9], [6, 9], [7, 9], [7, 8], [7, 9], [8, 9], [8, 10], [8, 11]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (0, 1), (0, 1)]","[3, 9]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2]",2,8,7,90
1,maxModel14,4,11,10,11,7,4,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[(7, 4), [8, 4], [8, 5], [8, 6], [9, 6], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[2, 0, 0, 2, 2, 0, 0, 0, 0, 0]",0,6,7,180
2,maxModel14,2,4,2,10,8,7,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[(8, 7), [7, 7], [7, 6], [7, 5], [7, 4], [6, 4], [5, 4], [4, 4], [3, 4], [3, 5], [3, 4], [2, 4]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (-1, 0)]",[9],"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1,6,6,270
3,maxModel14,8,5,8,9,14,7,"[0, 0, 1, 1, 1, 1, 1, 1]","[(14, 7), [14, 6], [14, 5], [13, 5], [12, 5], [11, 5], [10, 5], [9, 5], [8, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 1, 0, 0, 0, 0, 0, 0]",0,4,6,270
4,maxModel14,4,6,10,6,7,14,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(7, 14), [6, 14], [5, 14], [4, 14], [4, 13], [4, 12], [4, 11], [4, 10], [5, 10], [5, 9], [4, 9], [4, 8], [4, 7], [4, 6]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]","[3, 8]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2,6,8,0
5,maxModel14,5,10,9,10,7,3,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[(7, 3), [7, 4], [7, 5], [6, 5], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [4, 9], [5, 9], [5, 10]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (0, 1)]",[9],"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1,4,7,180
6,maxModel14,1,3,1,11,9,7,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[(9, 7), [8, 7], [8, 6], [8, 5], [7, 5], [7, 4], [6, 4], [6, 3], [5, 3], [4, 3], [3, 3], [2, 3], [1, 3]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",0,8,8,270
7,maxModel14,3,11,11,11,7,5,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2]","[(7, 5), [8, 5], [9, 5], [10, 5], [11, 5], [11, 6], [11, 7], [11, 8], [11, 9], [11, 10], [11, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[0, 2, 2, 2, 0, 0, 0, 0, 0, 0]",1,8,6,180
8,maxModel14,3,5,3,9,11,7,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[(11, 7), [11, 8], [10, 8], [10, 9], [9, 9], [9, 8], [9, 7], [9, 8], [8, 8], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, -1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[5, 6]","[2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",2,4,8,270
9,maxModel14,8,4,8,10,0,7,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(0, 7), [0, 8], [0, 9], [1, 9], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10]]","[(0, -1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[1],"[1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",special,6,8,90
