,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel40,3,5,11,5,7,12,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]","[(7, 12), [6, 12], [5, 12], [4, 12], [4, 11], [4, 10], [4, 9], [4, 8], [5, 8], [5, 7], [4, 7], [3, 7], [3, 6], [3, 5]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1)]","[7, 8]","[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",2,8,7,0
1,maxModel40,4,2,10,2,7,9,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[(7, 9), [8, 9], [8, 8], [8, 7], [9, 7], [9, 6], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2]]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[2, 0, 0, 2, 0, 2, 0, 0, 0, 0]",0,6,7,0
2,maxModel40,4,2,10,2,7,8,"[0, 0, 0, 0, 0, 1, 1, 1, 1]","[(7, 8), [7, 7], [6, 7], [6, 6], [5, 6], [4, 6], [4, 5], [4, 4], [4, 3], [4, 2]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[2],"[0, 2, 0, 1, 1, 0, 0, 0, 0]",1,6,6,0
3,maxModel40,5,12,9,12,7,6,"[0, 0, 0, 0, 0, 1, 1, 1]","[(7, 6), [6, 6], [6, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[1, 0, 1, 0, 0, 0, 0, 0]",0,4,6,180
4,maxModel40,1,4,1,10,9,7,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]","[(9, 7), [9, 6], [9, 5], [8, 5], [8, 4], [8, 5], [7, 5], [7, 4], [6, 4], [7, 4], [6, 4], [5, 4], [4, 4], [3, 4], [2, 4], [1, 4]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (0, 1), (-1, 0), (0, -1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[9, 5]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,6,8,270
5,maxModel40,6,5,6,9,13,7,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[(13, 7), [12, 7], [12, 8], [12, 9], [11, 9], [12, 9], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[5],"[0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,7,270
6,maxModel40,11,3,11,11,3,7,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[(3, 7), [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 5], [11, 4], [11, 3]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]",[],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0,8,8,90
7,maxModel40,3,3,11,3,7,9,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]","[(7, 9), [7, 8], [6, 8], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [3, 5], [3, 4], [2, 4], [2, 3], [3, 3]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (1, 0)]",[10],"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1,8,6,0
8,maxModel40,5,14,9,14,7,6,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[(7, 6), [8, 6], [7, 6], [7, 7], [7, 6], [6, 6], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [5, 14]]","[(1, 0), (-1, 0), (0, 1), (0, -1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[2, 4]","[2, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2,4,8,180
9,maxModel40,4,8,10,8,7,0,"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(7, 0), [8, 0], [9, 0], [9, 1], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8]]","[(-1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",special,6,8,180
0,maxModel40,10,4,10,10,4,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9], [8, 9], [9, 9], [10, 9], [10, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (0, 1)]",[8],"[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2]",1,6,6,90
1,maxModel40,7,3,7,11,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [7, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,90
2,maxModel40,12,4,12,10,5,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(5, 7), [6, 7], [7, 7], [8, 7], [8, 8], [9, 8], [10, 8], [11, 8], [11, 9], [11, 8], [11, 9], [12, 9], [12, 10]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (1, 0), (0, 1)]","[9, 4]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",2,6,7,90
3,maxModel40,5,6,9,6,7,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 13), [7, 12], [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [8, 6], [9, 6]]","[(0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,4,7,0
4,maxModel40,3,14,11,14,7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 8), [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [4, 14], [4, 13], [4, 14], [3, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, 1), (-1, 0)]",[10],"[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1,8,6,180
5,maxModel40,10,4,10,10,2,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 7), [3, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9], [10, 9], [10, 10]]","[(1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,8,90
