,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel17,3,14,11,14,7,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2]","[(7, 7), [7, 8], [8, 8], [9, 8], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [11, 10], [12, 10], [12, 11], [11, 11], [11, 12], [11, 13], [11, 14]]","[(0, 1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]","[4, 10]","[0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,8,7,180
1,maxModel17,4,11,10,11,7,4,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[(7, 4), [7, 5], [6, 5], [6, 6], [5, 6], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,6,7,180
2,maxModel17,4,6,10,6,7,0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[(7, 0), [8, 0], [9, 0], [10, 0], [10, 1], [10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6]]","[(1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[5],"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,6,180
3,maxModel17,6,5,6,9,0,7,"[0, 0, 0, 1, 1, 1, 1, 1]","[(0, 7), [0, 8], [0, 9], [1, 9], [2, 9], [3, 9], [4, 9], [5, 9], [6, 9]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[2, 2, 0, 0, 0, 0, 0, 0]",0,4,6,90
4,maxModel17,6,4,6,10,14,7,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[(14, 7), [14, 8], [13, 8], [12, 8], [11, 8], [10, 8], [9, 8], [9, 9], [8, 9], [9, 9], [8, 9], [7, 9], [7, 10], [6, 10]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[4, 9]","[2, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 2, 0]",2,6,8,270
5,maxModel17,5,4,9,4,7,11,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[(7, 11), [7, 10], [7, 11], [6, 11], [6, 10], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4]]","[(0, -1), (0, 1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[2],"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1,4,7,0
6,maxModel17,5,3,5,11,13,7,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[(13, 7), [13, 6], [12, 6], [12, 5], [11, 5], [11, 4], [11, 3], [10, 3], [9, 3], [8, 3], [7, 3], [6, 3], [5, 3]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,8,8,270
7,maxModel17,3,5,11,5,7,11,"[0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(7, 11), [6, 11], [5, 11], [4, 11], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [2, 7], [3, 7], [3, 6], [3, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (0, -1), (0, -1)]",[9],"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,8,6,0
8,maxModel17,11,5,11,9,3,7,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[(3, 7), [2, 7], [2, 6], [3, 6], [4, 6], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [8, 4], [9, 4], [10, 4], [10, 5], [11, 5]]","[(-1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (1, 0)]","[1, 10]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,8,90
9,maxModel17,12,4,12,10,4,7,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(4, 7), [4, 8], [4, 9], [5, 9], [6, 9], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]","[(0, -1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[1],"[1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",special,6,8,90
0,maxModel17,7,4,7,10,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [6, 8], [6, 9], [7, 9], [7, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,7,90
1,maxModel17,0,4,0,10,6,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6, 7), [6, 6], [5, 6], [4, 6], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [0, 9], [0, 10]]","[(0, -1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]","[1, 4]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",2,6,6,270
2,maxModel17,5,14,9,14,7,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[(7, 8), [7, 9], [7, 10], [7, 11], [6, 11], [6, 12], [6, 13], [6, 14], [5, 14]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 1]",1,4,6,180
3,maxModel17,13,4,13,10,5,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 8], [12, 9], [13, 9], [13, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,8,90
4,maxModel17,5,12,9,12,7,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 4), [6, 4], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12]]","[(-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,8,180
5,maxModel17,5,3,5,11,12,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(12, 7), [11, 7], [10, 7], [10, 8], [9, 8], [8, 8], [8, 9], [7, 9], [6, 9], [6, 10], [6, 11], [5, 11]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0)]","[6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]",2,8,7,270
6,maxModel17,3,14,11,14,7,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 6), [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [5, 13], [4, 13], [3, 13], [3, 14]]","[(-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]","[1, 11]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",2,8,8,180
