,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel24,3,7,11,7,7,14,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2]","[(7, 14), [6, 14], [6, 13], [6, 12], [5, 12], [4, 12], [4, 11], [3, 11], [2, 11], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[8, 9]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",2,8,7,0
1,maxModel24,4,11,10,11,7,4,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[(7, 4), [7, 5], [6, 5], [5, 5], [5, 6], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",0,6,7,180
2,maxModel24,4,6,10,6,7,12,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[(7, 12), [7, 11], [6, 11], [7, 11], [6, 11], [6, 10], [5, 10], [4, 10], [4, 9], [4, 8], [4, 7], [4, 6]]","[(0, -1), (-1, 0), (1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[3],"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,6,6,0
3,maxModel24,5,3,9,3,7,9,"[0, 1, 1, 1, 1, 1, 1, 1]","[(7, 9), [8, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[2, 2, 0, 0, 0, 0, 0, 0]",0,4,6,0
4,maxModel24,3,4,3,10,11,7,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(11, 7), [10, 7], [9, 7], [8, 7], [8, 8], [8, 9], [8, 10], [7, 10], [6, 10], [5, 10], [6, 10], [5, 10], [4, 10], [3, 10]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0)]","[5, 10]","[0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",2,6,8,270
5,maxModel24,13,5,13,9,6,7,"[0, 0, 0, 0, 0, 1, 1, 1, 1]","[(6, 7), [6, 6], [7, 6], [8, 6], [8, 5], [9, 5], [10, 5], [11, 5], [12, 5], [13, 5]]","[(0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[1],"[0, 0, 0, 1, 0, 0, 0, 0, 0]",1,4,7,90
6,maxModel24,8,3,8,11,0,7,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[(0, 7), [1, 7], [1, 8], [2, 8], [2, 9], [3, 9], [3, 10], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11], [8, 11]]","[(1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0]",0,8,8,90
7,maxModel24,7,3,7,11,1,7,"[0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(1, 7), [1, 6], [1, 5], [1, 6], [1, 5], [2, 5], [2, 4], [3, 4], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3]]","[(0, -1), (0, -1), (0, 1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]",[3],"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",1,8,6,90
8,maxModel24,1,5,1,9,9,7,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2]","[(9, 7), [8, 7], [8, 6], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [3, 3], [3, 4], [3, 5], [2, 5], [1, 5]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[10, 8]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,8,270
9,maxModel24,6,4,6,10,14,7,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(14, 7), [14, 8], [14, 9], [13, 9], [13, 10], [12, 10], [11, 10], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10]]","[(0, -1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[1],"[1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",special,6,8,270
