,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel3,12,3,12,11,5,7,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(5, 7), [5, 8], [6, 8], [7, 8], [7, 7], [7, 8], [7, 9], [8, 9], [8, 10], [8, 11], [9, 11], [10, 11], [11, 11], [12, 11]]","[(0, 1), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]","[6, 4]","[2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0]",2,8,7,90
1,maxModel3,7,4,7,10,14,7,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[(14, 7), [14, 6], [14, 5], [14, 4], [13, 4], [12, 4], [11, 4], [10, 4], [9, 4], [8, 4], [7, 4]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,6,7,270
2,maxModel3,4,7,10,7,7,1,"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(7, 1), [6, 1], [6, 2], [7, 2], [7, 3], [7, 4], [6, 4], [6, 5], [6, 6], [5, 6], [5, 7], [4, 7]]","[(-1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[3],"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",1,6,6,180
3,maxModel3,6,5,6,9,12,7,"[0, 0, 0, 0, 0, 1, 1, 1]","[(12, 7), [11, 7], [10, 7], [9, 7], [8, 7], [8, 6], [8, 5], [7, 5], [6, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 1, 1, 0, 0]",0,4,6,270
4,maxModel3,0,4,0,10,8,7,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[(8, 7), [8, 6], [7, 6], [7, 5], [7, 4], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [0, 4]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[10, 5]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,6,8,270
5,maxModel3,5,14,9,14,7,7,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(7, 7), [7, 6], [8, 6], [8, 7], [8, 8], [9, 8], [9, 9], [9, 10], [9, 11], [9, 12], [9, 13], [9, 14]]","[(0, -1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",1,4,7,180
6,maxModel3,9,3,9,11,1,7,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2]","[(1, 7), [1, 6], [1, 5], [1, 4], [2, 4], [3, 4], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]","[(0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,8,8,90
7,maxModel3,3,6,11,6,7,0,"[0, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[(7, 0), [8, 0], [9, 0], [10, 0], [11, 0], [11, 1], [11, 2], [11, 3], [11, 4], [11, 5], [11, 6]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[4],"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0]",1,8,6,180
8,maxModel3,2,5,2,9,10,7,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(10, 7), [10, 6], [9, 6], [8, 6], [7, 6], [8, 6], [9, 6], [9, 5], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [2, 5]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[6, 5]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,4,8,270
9,maxModel3,4,2,10,2,7,10,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(7, 10), [8, 10], [9, 10], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2]]","[(-1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[1],"[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",special,6,8,0
